step,epoch,loss,lr
193,1,0.92176533,6.5e-06
194,1,0.88849276,6.5e-06
195,1,0.86273038,6.6e-06
196,1,0.84002417,6.6e-06
197,1,0.84308171,6.6e-06
198,1,0.91945428,6.7e-06
199,1,0.83924168,6.7e-06
200,1,0.82954615,6.7e-06
201,1,0.86216199,6.8e-06
202,1,0.86633658,6.8e-06
203,1,0.89323467,6.8e-06
204,1,0.85045564,6.9e-06
205,1,0.89838427,6.9e-06
206,1,0.85943222,6.9e-06
207,1,0.80612266,7e-06
208,1,0.80230159,7e-06
209,1,0.83772314,7e-06
210,1,0.84181225,7.1e-06
211,1,0.84680009,7.1e-06
212,1,0.82481527,7.1e-06
213,1,0.87104464,7.2e-06
214,1,0.86798954,7.2e-06
215,1,0.86677217,7.2e-06
216,1,0.93891203,7.3e-06
217,1,0.82978529,7.3e-06
218,1,0.91777980,7.3e-06
219,1,0.85000789,7.4e-06
220,1,0.87815523,7.4e-06
221,1,0.89306372,7.4e-06
222,1,0.88201809,7.5e-06
223,1,0.86570424,7.5e-06
224,1,0.88051343,7.6e-06
225,2,0.83201528,7.6e-06
226,2,0.88045514,7.6e-06
227,2,0.82829690,7.7e-06
228,2,0.80896604,7.7e-06
229,2,0.85443419,7.7e-06
230,2,0.84055227,7.8e-06
231,2,0.82972181,7.8e-06
232,2,0.87801617,7.8e-06
233,2,0.86524791,7.9e-06
234,2,0.78664935,7.9e-06
235,2,0.82243252,7.9e-06
236,2,0.78901970,8e-06
237,2,0.78955543,8e-06
238,2,0.84887266,8e-06
239,2,0.84756440,8.1e-06
240,2,0.81387734,8.1e-06
241,2,0.78340292,8.1e-06
242,2,0.80688989,8.2e-06
243,2,0.83487940,8.2e-06
244,2,0.85314292,8.2e-06
245,2,0.80465335,8.3e-06
246,2,0.87442565,8.3e-06
247,2,0.82813728,8.3e-06
248,2,0.81758118,8.4e-06
249,2,0.85320276,8.4e-06
250,2,0.79513729,8.4e-06
251,2,0.84866542,8.5e-06
252,2,0.81743211,8.5e-06
253,2,0.78442353,8.5e-06
254,2,0.81240809,8.6e-06
255,2,0.76870120,8.6e-06
256,2,0.80516404,8.6e-06
257,2,0.76397413,8.7e-06
258,2,0.79563808,8.7e-06
259,2,0.83782071,8.7e-06
260,2,0.81967014,8.8e-06
261,2,0.79882753,8.8e-06
262,2,0.80925387,8.8e-06
263,2,0.84838903,8.9e-06
264,2,0.83841574,8.9e-06
265,2,0.82286692,8.9e-06
266,2,0.85302538,9e-06
267,2,0.83401459,9e-06
268,2,0.81040275,9e-06
269,2,0.84905946,9.1e-06
270,2,0.78706497,9.1e-06
271,2,0.89461362,9.1e-06
272,2,0.75734830,9.2e-06
273,2,0.79963768,9.2e-06
274,2,0.75885928,9.2e-06
275,2,0.80232847,9.3e-06
276,2,0.85697985,9.3e-06
277,2,0.74166793,9.3e-06
278,2,0.80671918,9.4e-06
279,2,0.75254840,9.4e-06
280,2,0.81397629,9.4e-06
281,2,0.72457427,9.5e-06
282,2,0.80611873,9.5e-06
283,2,0.81821644,9.5e-06
284,2,0.79894221,9.6e-06
285,2,0.76210392,9.6e-06
286,2,0.82562178,9.6e-06
287,2,0.86502194,9.7e-06
288,2,0.84020317,9.7e-06
289,2,0.74004716,9.7e-06
290,2,0.80380344,9.8e-06
291,2,0.78467101,9.8e-06
292,2,0.75656199,9.8e-06
293,2,0.78188676,9.9e-06
294,2,0.78401756,9.9e-06
295,2,0.73523134,9.9e-06
296,2,0.79968703,1e-05
297,2,0.78225607,1e-05
298,2,0.85755396,1e-05
299,2,0.74516571,1.01e-05
300,2,0.73938131,1.01e-05
301,2,0.75530040,1.01e-05
302,2,0.72175360,1.02e-05
303,2,0.83839905,1.02e-05
304,2,0.78429878,1.02e-05
305,2,0.70553410,1.03e-05
306,2,0.77033091,1.03e-05
307,2,0.75361097,1.03e-05
308,2,0.77042365,1.04e-05
309,2,0.72505015,1.04e-05
310,2,0.68344438,1.04e-05
311,2,0.80340141,1.05e-05
312,2,0.79788560,1.05e-05
313,2,0.75151891,1.05e-05
314,2,0.77743709,1.06e-05
315,2,0.72760916,1.06e-05
316,2,0.81807077,1.06e-05
317,2,0.77789468,1.07e-05
318,2,0.73104781,1.07e-05
