step,epoch,loss,lr
193,1,0.85139275,6.5e-06
194,1,0.86846530,6.5e-06
195,1,0.86552733,6.6e-06
196,1,0.80391377,6.6e-06
197,1,0.80613279,6.6e-06
198,1,0.87860149,6.7e-06
199,1,0.78007782,6.7e-06
200,1,0.83266276,6.7e-06
201,1,0.83387983,6.8e-06
202,1,0.84696186,6.8e-06
203,1,0.90615964,6.8e-06
204,1,0.87401152,6.9e-06
205,1,0.85076225,6.9e-06
206,1,0.88066280,6.9e-06
207,1,0.83671159,7e-06
208,1,0.79820347,7e-06
209,1,0.77444422,7e-06
210,1,0.80171025,7.1e-06
211,1,0.82550639,7.1e-06
212,1,0.82488930,7.1e-06
213,1,0.82386303,7.2e-06
214,1,0.86440551,7.2e-06
215,1,0.79342556,7.2e-06
216,1,0.86920249,7.3e-06
217,1,0.80546653,7.3e-06
218,1,0.92490864,7.3e-06
219,1,0.78562236,7.4e-06
220,1,0.85860860,7.4e-06
221,1,0.85310161,7.4e-06
222,1,0.85211915,7.5e-06
223,1,0.81497002,7.5e-06
224,1,0.83105755,7.6e-06
225,2,0.82874334,7.6e-06
226,2,0.86358786,7.6e-06
227,2,0.79711193,7.7e-06
228,2,0.78129435,7.7e-06
229,2,0.81231630,7.7e-06
230,2,0.84733725,7.8e-06
231,2,0.80371737,7.8e-06
232,2,0.83857894,7.8e-06
233,2,0.85509479,7.9e-06
234,2,0.73531187,7.9e-06
235,2,0.80835152,7.9e-06
236,2,0.78146070,8e-06
237,2,0.78861016,8e-06
238,2,0.79668874,8e-06
239,2,0.83435333,8.1e-06
240,2,0.78417492,8.1e-06
241,2,0.78786004,8.1e-06
242,2,0.79625404,8.2e-06
243,2,0.85339057,8.2e-06
244,2,0.84626168,8.2e-06
245,2,0.78368187,8.3e-06
246,2,0.88297486,8.3e-06
247,2,0.82591623,8.3e-06
248,2,0.81480998,8.4e-06
249,2,0.79803967,8.4e-06
250,2,0.75952041,8.4e-06
251,2,0.88750076,8.5e-06
252,2,0.75356764,8.5e-06
253,2,0.77687067,8.5e-06
254,2,0.78508461,8.6e-06
255,2,0.76995838,8.6e-06
256,2,0.78854311,8.6e-06
257,2,0.74052858,8.7e-06
258,2,0.76287639,8.7e-06
259,2,0.86002183,8.7e-06
260,2,0.76970136,8.8e-06
261,2,0.76534462,8.8e-06
262,2,0.79625225,8.8e-06
263,2,0.75453651,8.9e-06
264,2,0.83147931,8.9e-06
265,2,0.81561053,8.9e-06
266,2,0.83950078,9e-06
267,2,0.78873980,9e-06
268,2,0.83232212,9e-06
269,2,0.78329509,9.1e-06
270,2,0.75251603,9.1e-06
271,2,0.82797211,9.1e-06
272,2,0.71337289,9.2e-06
273,2,0.74291325,9.2e-06
274,2,0.73216844,9.2e-06
275,2,0.79277408,9.3e-06
276,2,0.82363832,9.3e-06
277,2,0.68758869,9.3e-06
278,2,0.76624554,9.4e-06
279,2,0.71626735,9.4e-06
280,2,0.80471063,9.4e-06
281,2,0.76806617,9.5e-06
282,2,0.75004381,9.5e-06
283,2,0.82113397,9.5e-06
284,2,0.78966665,9.6e-06
285,2,0.74551952,9.6e-06
286,2,0.81943911,9.6e-06
287,2,0.78105390,9.7e-06
288,2,0.79171509,9.7e-06
289,2,0.71881628,9.7e-06
290,2,0.75789851,9.8e-06
291,2,0.77772397,9.8e-06
292,2,0.77759731,9.8e-06
293,2,0.80362666,9.9e-06
294,2,0.73645753,9.9e-06
295,2,0.64738214,9.9e-06
296,2,0.77915990,1e-05
297,2,0.75207537,1e-05
298,2,0.82882279,1e-05
299,2,0.70626920,1.01e-05
300,2,0.69336098,1.01e-05
301,2,0.71836823,1.01e-05
302,2,0.85124683,1.02e-05
303,2,0.79067254,1.02e-05
304,2,0.78380460,1.02e-05
305,2,0.70017028,1.03e-05
306,2,0.73720109,1.03e-05
307,2,0.75805712,1.03e-05
308,2,0.74021834,1.04e-05
309,2,0.73027104,1.04e-05
310,2,0.69103450,1.04e-05
311,2,0.76756161,1.05e-05
312,2,0.77349269,1.05e-05
313,2,0.74068463,1.05e-05
314,2,0.79917431,1.06e-05
315,2,0.70188856,1.06e-05
316,2,0.76029694,1.06e-05
317,2,0.73239076,1.07e-05
318,2,0.68035889,1.07e-05
319,2,0.70375907,1.07e-05
320,2,0.73716664,1.08e-05
321,2,0.65809846,1.08e-05
322,2,0.63415521,1.08e-05
323,2,0.76191366,1.09e-05
324,2,0.66943806,1.09e-05
325,2,0.75500476,1.09e-05
326,2,0.76163912,1.1e-05
327,2,0.63037288,1.1e-05
328,2,0.75111341,1.1e-05
329,2,0.68812150,1.11e-05
330,2,0.75699991,1.11e-05
331,2,0.74036074,1.11e-05
332,2,0.74463868,1.12e-05
333,2,0.68879271,1.12e-05
334,2,0.66375995,1.12e-05
335,2,0.75065649,1.13e-05
336,2,0.62913579,1.13e-05
337,2,0.68028343,1.13e-05
338,2,0.66529053,1.14e-05
339,2,0.74787164,1.14e-05
340,2,0.60922170,1.14e-05
341,2,0.64474654,1.15e-05
342,2,0.61504191,1.15e-05
343,2,0.65784681,1.15e-05
344,2,0.70959127,1.16e-05
345,2,0.65241754,1.16e-05
346,2,0.70102072,1.16e-05
347,2,0.65046000,1.17e-05
348,2,0.67994416,1.17e-05
349,2,0.67197841,1.17e-05
350,2,0.76681918,1.18e-05
351,2,0.67774487,1.18e-05
352,2,0.69055235,1.18e-05
353,2,0.63132161,1.19e-05
354,2,0.66842592,1.19e-05
355,2,0.64539266,1.19e-05
356,2,0.59230340,1.2e-05
357,2,0.63647449,1.2e-05
358,2,0.62203658,1.2e-05
359,2,0.71554011,1.21e-05
360,2,0.71454471,1.21e-05
361,2,0.70277160,1.21e-05
362,2,0.66902637,1.22e-05
363,2,0.61019409,1.22e-05
364,2,0.68203616,1.22e-05
365,2,0.66972327,1.23e-05
366,2,0.73362482,1.23e-05
367,2,0.60770869,1.23e-05
368,2,0.68873757,1.24e-05
369,2,0.66843164,1.24e-05
370,2,0.69267601,1.24e-05
371,2,0.58806807,1.25e-05
372,2,0.66456479,1.25e-05
373,2,0.64179617,1.25e-05
374,2,0.53424621,1.26e-05
375,2,0.70456743,1.26e-05
376,2,0.63251084,1.26e-05
377,2,0.58865386,1.27e-05
378,2,0.66258681,1.27e-05
379,2,0.61165297,1.27e-05
380,2,0.64247084,1.28e-05
381,2,0.61155820,1.28e-05
382,2,0.67415559,1.28e-05
