step,epoch,loss,lr
189,1,0.86243707,2.85e-06
190,1,0.86028099,2.88e-06
191,1,0.86894596,2.88e-06
192,1,0.86989635,2.91e-06
193,1,0.85087776,2.91e-06
194,1,0.85126179,2.94e-06
195,1,0.83869052,2.94e-06
196,1,0.85205507,2.97e-06
197,1,0.83967155,2.97e-06
198,1,0.83882880,3e-06
199,1,0.84695244,3e-06
200,1,0.84687752,3.03e-06
201,1,0.82497865,3.03e-06
202,1,0.83641833,3.06e-06
203,1,0.82301950,3.06e-06
204,1,0.82389891,3.09e-06
205,1,0.82544935,3.09e-06
206,1,0.81861132,3.12e-06
207,1,0.82230043,3.12e-06
208,1,0.80979669,3.15e-06
209,1,0.81222773,3.15e-06
210,1,0.80648643,3.18e-06
211,1,0.79899830,3.18e-06
212,1,0.80795985,3.21e-06
213,1,0.81280911,3.21e-06
214,1,0.80020535,3.24e-06
215,1,0.79518968,3.24e-06
216,1,0.79304320,3.27e-06
217,1,0.79553509,3.27e-06
218,1,0.79010230,3.3e-06
219,1,0.78429031,3.3e-06
220,1,0.77930468,3.33e-06
221,1,0.79051954,3.33e-06
222,1,0.77725035,3.36e-06
223,1,0.78375751,3.36e-06
224,1,0.77504200,3.39e-06
225,1,0.76848507,3.39e-06
226,1,0.77262348,3.42e-06
227,1,0.77131581,3.42e-06
228,1,0.77761179,3.45e-06
229,1,0.76358873,3.45e-06
230,1,0.75728709,3.48e-06
231,1,0.76758945,3.48e-06
232,1,0.75908327,3.51e-06
233,1,0.75244951,3.51e-06
234,1,0.76109958,3.54e-06
235,1,0.73586071,3.54e-06
236,1,0.73930371,3.57e-06
237,1,0.73947030,3.57e-06
238,1,0.74067688,3.6e-06
239,1,0.73509896,3.6e-06
240,1,0.74133891,3.63e-06
241,1,0.72322583,3.63e-06
242,1,0.72242194,3.66e-06
243,1,0.72477639,3.66e-06
244,1,0.71245712,3.69e-06
245,1,0.73270208,3.69e-06
246,1,0.71392280,3.72e-06
247,1,0.72032231,3.72e-06
248,1,0.72133267,3.75e-06
249,1,0.71028942,3.75e-06
250,1,0.71353394,3.78e-06
251,1,0.70653695,3.78e-06
252,1,0.70741832,3.81e-06
253,1,0.69166118,3.81e-06
254,1,0.69466031,3.84e-06
255,1,0.68625623,3.84e-06
256,1,0.68896550,3.87e-06
257,1,0.67958033,3.87e-06
258,1,0.68224043,3.9e-06
259,1,0.69042087,3.9e-06
260,1,0.68752080,3.93e-06
261,1,0.67136127,3.93e-06
262,1,0.67627317,3.96e-06
263,1,0.69142300,3.96e-06
264,1,0.64789808,3.99e-06
265,1,0.64632982,3.99e-06
266,1,0.65733838,4.02e-06
267,1,0.63886666,4.02e-06
268,1,0.65505695,4.05e-06
269,1,0.65654373,4.05e-06
270,1,0.64969540,4.08e-06
271,1,0.64981407,4.08e-06
272,1,0.64591759,4.11e-06
273,1,0.63762403,4.11e-06
274,1,0.63498694,4.14e-06
275,1,0.62115622,4.14e-06
276,1,0.64759880,4.17e-06
277,1,0.62252551,4.17e-06
278,1,0.62367231,4.2e-06
279,1,0.61279851,4.2e-06
280,1,0.61069113,4.23e-06
281,1,0.61481172,4.23e-06
282,1,0.62086159,4.26e-06
283,1,0.60661584,4.26e-06
284,1,0.59770173,4.29e-06
285,1,0.62637639,4.29e-06
286,1,0.60106933,4.32e-06
287,1,0.59649515,4.32e-06
288,1,0.60275346,4.35e-06
289,1,0.61993200,4.35e-06
290,1,0.59062034,4.38e-06
291,1,0.56307286,4.38e-06
292,1,0.59602815,4.41e-06
293,1,0.58250344,4.41e-06
294,1,0.56844741,4.44e-06
295,1,0.56696963,4.44e-06
296,1,0.57661372,4.47e-06
297,1,0.55866134,4.47e-06
298,1,0.56129539,4.5e-06
299,1,0.55604017,4.5e-06
300,1,0.56689876,4.53e-06
301,1,0.56317693,4.53e-06
302,1,0.54927713,4.56e-06
303,1,0.54656869,4.56e-06
304,1,0.54939812,4.59e-06
305,1,0.54479748,4.59e-06
306,1,0.51003975,4.62e-06
307,1,0.52860874,4.62e-06
308,1,0.53784096,4.65e-06
309,1,0.52508676,4.65e-06
310,1,0.54769033,4.68e-06
311,1,0.51414800,4.68e-06
312,1,0.52403349,4.71e-06
313,1,0.48759064,4.71e-06
314,1,0.49154383,4.74e-06
315,1,0.49895415,4.74e-06
316,1,0.49001661,4.77e-06
317,1,0.47523776,4.77e-06
318,1,0.47154754,4.8e-06
319,1,0.47236761,4.8e-06
320,1,0.46705708,4.83e-06
321,1,0.48888186,4.83e-06
322,1,0.47360644,4.86e-06
323,1,0.47781739,4.86e-06
324,1,0.47090808,4.89e-06
325,1,0.47970095,4.89e-06
326,1,0.46415704,4.92e-06
327,1,0.46955293,4.92e-06
328,1,0.46880600,4.95e-06
